ID,WT,age,sex,region,edu,job,income,polview,d_paper,d_magazine,d_tv,d_radio,d_portal,d_messenger,d_sns,d_video,d_shortform,d_ott,d_ai,d_podcast,u_paper,u_magazine,u_tv,u_radio,u_portal,u_messenger,u_sns,u_video,u_shortform,u_ott,u_ai,u_podcast,p_share,p_like,p_comment,engagement,interest,trust_news,trust_new_src,paid_exp,paid_intent,news_none,main_path,cluster,pc1,pc2
5705.0,1.790714152453263,25.0,1.0,9.0,2.0,5.0,8.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2.0,4.0,3.3333333333333335,0,0,0,5.0,5,-0.21515159335885092,-0.2081778920890378
5706.0,1.842537955638249,90.0,2.0,9.0,3.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,3,4.0,4.0,4.0,0,0,0,5.0,3,0.11505890646458128,-0.7213495532466099
5707.0,1.228358637092166,70.0,2.0,9.0,1.0,10.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,4.666666666666667,0,0,0,2.0,1,-0.47594951937454205,-0.06296450866834535
5708.0,1.261429174101517,72.0,1.0,9.0,2.0,2.0,3.0,4.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4.0,3.0,2.6666666666666665,0,0,0,5.0,1,-0.21853225715693397,0.3577355857553107
5709.0,0.7052912757016244,72.0,2.0,1.0,2.0,10.0,3.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.6666666666666665,0,0,0,2.0,1,-0.37254864581511365,0.07591586758083668
5710.0,1.325450853714541,25.0,2.0,9.0,3.0,6.0,6.0,2.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,4.0,0.0,0.0,5.0,1.0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,4.0,4.0,2.6666666666666665,0,0,0,5.0,0,0.6534882498776818,-0.49193478080152425
5711.0,1.028911527654627,63.0,1.0,1.0,2.0,2.0,4.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3.0,4.0,3.3333333333333335,0,0,0,2.0,5,-0.11677884093093943,-0.230283950998456
5712.0,1.01574376207471,30.0,2.0,1.0,2.0,10.0,5.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,2.0,5,-0.266612274407123,-0.20963886455324277
5713.0,0.5757388796353926,20.0,2.0,2.0,3.0,11.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2.0,4.0,4.0,0,0,0,13.0,5,-0.2622514309455434,-0.6361587140877835
5714.0,0.8427411136235367,54.0,1.0,1.0,2.0,3.0,5.0,3.0,0.0,0.0,3.0,0.0,3.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,3.0,4.0,3.6666666666666665,0,0,0,13.0,3,0.2178994332890195,-0.20210619300813631
5715.0,1.219011462158244,37.0,2.0,9.0,3.0,10.0,5.0,3.0,0.0,0.0,7.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4.0,3.0,2.6666666666666665,0,0,0,2.0,2,0.14065501333730146,0.34713766420551295
5716.0,1.181281473406713,47.0,2.0,9.0,3.0,10.0,5.0,2.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4.0,3.0,3.0,0,0,0,5.0,2,0.3013732629754068,0.3502655578361
5717.0,1.375745253893484,28.0,1.0,9.0,3.0,6.0,8.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,5.0,4.0,3.3333333333333335,0,0,0,11.0,5,0.0532308752433478,-0.2504007716340082
5718.0,1.158882589964677,60.0,2.0,9.0,2.0,4.0,5.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.0,0,0,0,2.0,1,-0.3717034798655929,-0.06556250188025048
5719.0,1.279261209231501,32.0,1.0,9.0,3.0,6.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,2,4.0,4.0,4.333333333333333,0,0,0,11.0,3,-0.11641015899167734,-0.2883825368249179
5720.0,1.300153582166197,40.0,1.0,9.0,3.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,5.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,2,5.0,4.0,3.6666666666666665,0,0,0,13.0,3,0.6361949372705139,-0.6543638212531071
5721.0,1.184627563850292,20.0,2.0,1.0,3.0,11.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,4.0,0,0,0,1.0,5,-0.23158915451372575,-0.6035802260723114
5722.0,1.437916858653407,56.0,2.0,9.0,2.0,12.0,5.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,5.0,4.0,3.6666666666666665,0,0,0,13.0,4,0.22282545607664916,0.27262129141760694
5723.0,0.905154810886144,29.0,2.0,9.0,3.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,2,3.0,4.0,3.3333333333333335,0,0,0,11.0,3,-0.04837783680432867,-0.7048089305950953
5724.0,1.21005158999472,48.0,2.0,9.0,2.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,2,4.0,4.0,2.6666666666666665,0,0,0,13.0,5,0.03576181752414964,-0.6418433084495443
5725.0,1.151575498034252,52.0,1.0,9.0,3.0,2.0,9.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3.0,3.0,2.6666666666666665,0,0,0,13.0,1,-0.17047344616548699,-0.02797728562295132
5726.0,0.7160748079244886,37.0,2.0,1.0,3.0,6.0,6.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,3.0,3.0,3.6666666666666665,1,0,0,14.0,5,0.09855011278086045,-0.23329976419525833
5727.0,1.151575498034252,52.0,1.0,9.0,2.0,2.0,8.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,3.0,4.0,2.6666666666666665,0,0,0,13.0,5,-0.013654707332193428,-0.19612021786846967
5728.0,1.54571570420646,84.0,1.0,9.0,1.0,10.0,4.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,2.3333333333333335,0,0,0,2.0,1,-0.4776398512735836,0.21999223025382886
5729.0,1.50519210648778,72.0,2.0,9.0,2.0,10.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,2.3333333333333335,0,0,0,2.0,1,-0.47679468532406283,0.07851386079274181
5730.0,1.290921295987996,62.0,1.0,9.0,2.0,5.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,4.0,4.0,2.0,0,0,0,13.0,5,-0.04905783239123385,-0.1883537367578848
5731.0,0.1935739110884198,53.0,2.0,4.0,2.0,1.0,6.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,5.0,3.3333333333333335,0,0,0,2.0,5,-0.37085831391607216,-0.20704087134133764
5732.0,1.313289980673959,63.0,2.0,9.0,2.0,3.0,2.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,2.6666666666666665,0,0,0,2.0,1,-0.4776398512735836,0.21999223025382886
5733.0,0.3398759332061531,45.0,1.0,4.0,3.0,6.0,7.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4.0,3.0,2.6666666666666665,0,0,0,2.0,5,0.1072272017889565,-0.30544158492994117
5734.0,0.2522705034726196,63.0,2.0,4.0,2.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.0,4.0,2.6666666666666665,0,0,0,13.0,5,-0.2346110194049076,-0.6045791895062946
5735.0,0.3005643465886147,64.0,1.0,4.0,2.0,5.0,4.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3.0,4.0,3.0,0,0,0,13.0,5,-0.13290047774452074,-0.1827420743349384
5736.0,1.211892699338573,39.0,1.0,9.0,3.0,6.0,5.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,3.0,0,0,0,2.0,1,-0.4776398512735836,0.21999223025382886
5737.0,0.3005643465886147,62.0,1.0,4.0,2.0,1.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,4.0,4.0,3.6666666666666665,0,0,0,14.0,5,-0.10340168413837664,-0.20773757196722648
5738.0,1.060016271729943,58.0,2.0,1.0,2.0,10.0,5.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0,3.0,3.6666666666666665,0,0,0,7.0,5,-0.13264395904786092,-0.2110921965802579
5739.0,2.362562946813427,45.0,2.0,9.0,3.0,10.0,5.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,3.3333333333333335,0,0,0,5.0,2,0.2512372593395399,0.34328464723158014
5740.0,0.2522705034726196,61.0,2.0,4.0,2.0,10.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,4.0,4.0,3.3333333333333335,0,0,0,13.0,5,0.10918438601454972,-0.6139258658888463
5741.0,0.2512664346014398,75.0,1.0,4.0,1.0,4.0,4.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,2.0,0,0,0,2.0,1,-0.47594951937454205,-0.06296450866834535
5742.0,1.464315156015802,76.0,1.0,9.0,2.0,4.0,3.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.3333333333333335,0,0,0,2.0,1,-0.4776398512735836,0.21999223025382886
5743.0,1.362193217993972,54.0,2.0,9.0,2.0,3.0,6.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.0,0,0,0,2.0,1,-0.47679468532406283,0.07851386079274181
5744.0,1.871638707496609,59.0,2.0,9.0,2.0,10.0,8.0,3.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3.0,4.0,3.6666666666666665,0,0,0,5.0,2,0.1443418650057805,0.35692251672411524
5745.0,0.4727341363873626,77.0,1.0,10.0,2.0,1.0,3.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,5.0,3.3333333333333335,0,0,0,2.0,2,0.2512372593395399,0.34328464723158014
5746.0,1.123654818164716,55.0,1.0,1.0,3.0,3.0,5.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3.0,3.0,3.6666666666666665,0,0,0,2.0,5,-0.22102488043988855,-0.22768595778655087
5747.0,0.9119711498005296,58.0,1.0,9.0,2.0,4.0,5.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.6666666666666665,0,0,0,2.0,1,-0.4776398512735836,0.21999223025382886
5748.0,1.143774671297627,28.0,1.0,1.0,3.0,6.0,4.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,3.0,4.0,3.6666666666666665,0,0,0,2.0,5,-0.1057508329840483,-0.23215137567320054
5749.0,0.4790067669336074,65.0,1.0,10.0,2.0,2.0,3.0,4.0,5.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,5.0,4.0,0,0,0,2.0,2,-0.05301492179342371,0.3836731347387863
5750.0,1.120253587145309,28.0,2.0,1.0,3.0,6.0,4.0,3.0,0.0,0.0,4.0,0.0,3.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,3.0,4.0,3.6666666666666665,0,0,0,17.0,2,0.04422183207730068,-0.09154844047914334
5751.0,0.3696800177074561,28.0,2.0,10.0,3.0,6.0,3.0,2.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,5.0,3.6666666666666665,0,0,0,5.0,2,0.04274518032164154,0.3484806336553904
5752.0,1.823942299601059,59.0,1.0,9.0,2.0,2.0,7.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,2.6666666666666665,0,0,0,2.0,1,-0.47679468532406283,0.07851386079274181
5753.0,0.6729815303847009,37.0,1.0,1.0,3.0,6.0,5.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,3.0,4.0,3.6666666666666665,0,0,0,2.0,5,0.1187861591124616,-0.2232953999567463
5754.0,0.5730043290873548,64.0,1.0,10.0,2.0,5.0,3.0,2.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,5.0,3.6666666666666665,0,0,0,5.0,2,-0.06150085918730769,0.3510786268672955
5755.0,0.5943417552589311,72.0,2.0,10.0,1.0,10.0,1.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,3.3333333333333335,0,0,0,2.0,1,-0.4784850172231044,0.361470599714916
5756.0,0.5464771859476899,66.0,2.0,10.0,2.0,10.0,2.0,4.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,3.3333333333333335,0,0,0,2.0,2,-0.06150085918730769,0.3510786268672955
5757.0,1.286231262819752,24.0,2.0,9.0,2.0,6.0,7.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.6666666666666665,0,0,0,2.0,1,-0.47679468532406283,0.07851386079274181
5758.0,0.7160748079244886,35.0,2.0,1.0,3.0,6.0,3.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,3.0,4.0,3.6666666666666665,1,0,0,5.0,2,0.20148806692803722,-0.07365629848653543
5759.0,1.181281473406713,40.0,2.0,9.0,3.0,6.0,8.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.3333333333333335,0,0,0,2.0,1,-0.4784850172231044,0.361470599714916
5760.0,1.07105685383348,29.0,1.0,9.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3.0,3.0,3.3333333333333335,1,1,0,5.0,0,0.33243437154209354,-0.6757215186491088
5761.0,1.261429174101517,70.0,1.0,9.0,2.0,2.0,3.0,5.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,3.3333333333333335,0,0,0,2.0,2,0.04274518032164154,0.3484806336553904
5762.0,1.231684837213704,40.0,1.0,9.0,3.0,6.0,5.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,2.6666666666666665,0,0,0,2.0,1,-0.4691539138796996,0.2525867381253196
5763.0,0.6771625080498068,38.0,2.0,1.0,3.0,6.0,5.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,3.0,4.0,0.0,4.0,3.0,3.0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,5.0,2,0.2122519400847407,-0.04623254537740462
5764.0,1.022323747434531,64.0,1.0,9.0,2.0,4.0,4.0,5.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.0,0,0,0,2.0,1,-0.4691539138796996,0.2525867381253196
5765.0,1.580244458728771,62.0,1.0,9.0,2.0,2.0,4.0,4.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4.0,3.0,3.6666666666666665,0,0,0,2.0,4,0.860864728345245,0.41877903146268314
5766.0,0.4654955789897494,48.0,1.0,16.0,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,2.6666666666666665,0,0,0,5.0,2,0.10601638135279934,0.11347358531300522
5767.0,0.3465267756538347,45.0,1.0,1.0,3.0,6.0,5.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,3.0,4.0,3.6666666666666665,0,0,0,2.0,5,-0.06195334180811074,-0.23477343382970534
5768.0,0.8688637980066561,29.0,1.0,9.0,3.0,6.0,5.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,3.0,0,0,0,2.0,1,-0.4691539138796996,0.2525867381253196
5769.0,1.696993596840985,62.0,2.0,9.0,2.0,3.0,6.0,4.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,3.6666666666666665,0,0,0,2.0,4,0.5153728395841671,0.4232996159283533
5770.0,0.7061738733668339,48.0,2.0,1.0,3.0,6.0,5.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,3.0,4.0,3.6666666666666665,0,0,0,6.0,2,-0.06279850775763146,-0.09329506436861812
5771.0,1.719491700157059,48.0,2.0,9.0,2.0,10.0,6.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.3333333333333335,0,0,0,2.0,1,-0.4776398512735836,0.21999223025382886
5772.0,1.182941372718171,39.0,2.0,9.0,2.0,10.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.3333333333333335,0,0,0,2.0,1,-0.4776398512735836,0.21999223025382886
5773.0,2.497691137482223,32.0,1.0,9.0,3.0,9997.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,3,3.0,3.0,2.6666666666666665,0,0,0,11.0,3,0.23598037796958582,-0.27795435472794483
5774.0,1.219011462158244,37.0,2.0,9.0,3.0,10.0,5.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0,3.0,2.6666666666666665,0,0,0,5.0,0,0.3537717606907055,-0.32944392874496625
5775.0,1.248845568741111,35.0,1.0,9.0,3.0,6.0,4.0,4.0,0.0,0.0,7.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,4.0,3.0,2.6666666666666665,0,0,0,5.0,2,0.3557501511750407,0.3151591119829441
5776.0,1.469404746056984,73.0,2.0,9.0,2.0,10.0,2.0,4.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,2.3333333333333335,0,0,0,2.0,0,0.24868055523223553,-0.18536756607197402
5778.0,1.580244458728771,60.0,1.0,9.0,2.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,2.0,0,0,0,5.0,0,0.15290738147723604,-0.6444659457841246
5779.0,1.879557703202145,57.0,1.0,9.0,3.0,2.0,8.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,4.0,3.0,3.0,0,0,0,2.0,0,0.3256518376871854,-0.49698188464722726
5780.0,1.131329064560657,62.0,2.0,9.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,3.0,0,0,0,2.0,5,-0.16067590299913226,-0.4951935966873221
5781.0,1.403729030622457,55.0,2.0,9.0,3.0,10.0,6.0,2.0,0.0,0.0,3.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,4.0,3.0,3.0,0,0,0,2.0,0,0.38242538834732875,-0.21296105691616724
5782.0,0.8513044235933253,31.0,1.0,1.0,3.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,3.0,3.0,2.6666666666666665,0,0,0,5.0,5,0.2196016093029468,-0.6248223846157792
5783.0,0.9358193537483044,54.0,2.0,9.0,3.0,10.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,3.0,3.0,3.3333333333333335,0,0,0,12.0,5,-0.239353227201702,-0.35217397470678125
5784.0,1.269241205825781,45.0,1.0,9.0,3.0,6.0,7.0,3.0,0.0,0.0,5.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,3.0,4.0,4.0,0,1,0,5.0,2,0.23372802074359944,0.07556191101526966
5785.0,0.6264877175498567,26.0,1.0,10.0,3.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,5.0,3.3333333333333335,0,0,0,5.0,0,0.048661341968286864,-0.6418679525722195
5786.0,0.467080348418898,47.0,1.0,10.0,3.0,1.0,5.0,4.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.3333333333333335,0,0,0,2.0,2,-0.06150085918730769,0.3510786268672955
