ID,WT,age,sex,region,edu,job,income,polview,d_paper,d_magazine,d_tv,d_radio,d_portal,d_messenger,d_sns,d_video,d_shortform,d_ott,d_ai,d_podcast,u_paper,u_magazine,u_tv,u_radio,u_portal,u_messenger,u_sns,u_video,u_shortform,u_ott,u_ai,u_podcast,p_share,p_like,p_comment,engagement,interest,trust_news,trust_new_src,paid_exp,paid_intent,news_none,main_path
4548.0,0.9798114079696612,58.0,2.0,16.0,2.0,10.0,6.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4.0,4.0,4.0,0,0,0,2.0
4549.0,0.2839006102870302,37.0,2.0,8.0,3.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.3333333333333335,0,0,0,5.0
4550.0,0.4968102682399556,26.0,1.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.3333333333333335,0,0,0,5.0
4551.0,0.501862715218041,37.0,1.0,6.0,3.0,6.0,6.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,4.0,3.0,2.6666666666666665,0,0,0,5.0
4552.0,0.7878491153000553,64.0,1.0,16.0,2.0,2.0,8.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4.0,4.0,4.0,0,0,0,2.0
4553.0,0.4188086833348146,45.0,1.0,6.0,3.0,6.0,5.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,2.6666666666666665,0,0,0,5.0
4554.0,1.435569233152398,52.0,1.0,16.0,3.0,6.0,4.0,4.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4.0,4.0,4.0,0,0,0,5.0
4556.0,0.4725557063658534,67.0,1.0,2.0,2.0,2.0,3.0,5.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,2.6666666666666665,0,0,0,2.0
4557.0,0.9493208795085222,35.0,2.0,16.0,3.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,5.0,4.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,3.0,3.0,3.0,0,0,0,14.0
4558.0,0.3548367859352434,60.0,2.0,6.0,3.0,2.0,6.0,3.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,2.0
4559.0,0.6647806630968163,74.0,1.0,2.0,2.0,12.0,2.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,2.6666666666666665,0,0,0,2.0
4561.0,0.8302456389311054,47.0,2.0,16.0,3.0,10.0,4.0,3.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3.0,3.0,3.0,0,0,0,5.0
4562.0,0.8988402881542247,60.0,2.0,16.0,2.0,3.0,4.0,3.0,0.0,0.0,4.0,0.0,7.0,3.0,5.0,4.0,5.0,0.0,0.0,0.0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,3.0,4.0,3.0,0,0,0,9.0
4563.0,0.6094420463058376,55.0,2.0,12.0,2.0,3.0,5.0,3.0,1.0,0.0,7.0,2.0,1.0,2.0,7.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,3.0,4.0,3.0,0,0,0,8.0
4564.0,0.769004887230641,58.0,2.0,6.0,3.0,4.0,6.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2.0,3.0,3.3333333333333335,0,0,0,2.0
4565.0,0.294725337239888,54.0,2.0,6.0,2.0,4.0,3.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2.0,3.0,3.3333333333333335,0,0,0,5.0
4566.0,0.6261753804274636,36.0,2.0,12.0,3.0,6.0,4.0,2.0,1.0,1.0,7.0,5.0,1.0,2.0,4.0,3.0,3.0,2.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,2,2.0,4.0,2.6666666666666665,0,1,0,5.0
4567.0,1.562403739101709,59.0,1.0,1.0,2.0,12.0,4.0,3.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,4.0,3.0,2.6666666666666665,0,0,0,5.0
4568.0,0.5232496991688185,66.0,2.0,12.0,3.0,6.0,4.0,3.0,2.0,1.0,7.0,1.0,3.0,6.0,4.0,2.0,2.0,1.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,3.0,4.0,3.3333333333333335,0,0,0,5.0
4570.0,1.091446145121447,44.0,2.0,4.0,3.0,3.0,7.0,2.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,3.3333333333333335,0,0,0,2.0
4571.0,1.043370364397072,66.0,2.0,11.0,2.0,10.0,4.0,3.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4.0,3.0,5.0,0,0,0,2.0
4572.0,0.6863665541145922,72.0,1.0,11.0,1.0,1.0,2.0,4.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,3.3333333333333335,0,0,0,2.0
4573.0,0.4671440080764641,50.0,2.0,12.0,3.0,6.0,4.0,3.0,0.0,0.0,7.0,5.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,3.0,3.0,3.6666666666666665,0,0,0,10.0
4574.0,0.7275686020188098,70.0,2.0,11.0,1.0,10.0,2.0,4.0,0.0,0.0,7.0,2.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,4.0,3.0,3.0,0,0,0,2.0
4575.0,0.6167489462918521,65.0,1.0,11.0,2.0,2.0,4.0,3.0,0.0,0.0,4.0,5.0,7.0,7.0,3.0,7.0,7.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,4.0,3.0,3.6666666666666665,0,0,0,3.0
4576.0,0.595841913154445,31.0,1.0,12.0,3.0,7.0,4.0,3.0,0.0,0.0,7.0,2.0,3.0,5.0,7.0,0.0,3.0,0.0,3.0,0.0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,2,2.0,2.0,3.6666666666666665,1,1,0,5.0
4577.0,0.8672775030677401,43.0,1.0,16.0,3.0,2.0,4.0,3.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3.0,3.0,3.0,0,0,0,5.0
4580.0,0.6261753804274636,35.0,2.0,12.0,3.0,6.0,4.0,3.0,0.0,0.0,7.0,5.0,3.0,7.0,2.0,2.0,2.0,1.0,2.0,0.0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,2,3.0,4.0,2.6666666666666665,0,1,0,2.0
4581.0,0.5576893077165441,70.0,2.0,11.0,1.0,10.0,1.0,4.0,0.0,0.0,7.0,0.0,7.0,7.0,1.0,7.0,7.0,0.0,0.0,0.0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,3.0,3.0,3.6666666666666665,0,0,0,13.0
4582.0,1.309214279887559,45.0,2.0,1.0,2.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0,3.0,2.3333333333333335,0,0,0,7.0
4583.0,0.5964558391617846,55.0,1.0,4.0,3.0,6.0,8.0,2.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0,3.0,3.6666666666666665,0,0,0,10.0
4584.0,0.6094420463058376,56.0,2.0,12.0,2.0,2.0,5.0,2.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2.0,3.0,2.6666666666666665,0,0,0,2.0
4585.0,0.6955802429313814,67.0,2.0,11.0,2.0,10.0,2.0,4.0,0.0,0.0,5.0,2.0,7.0,7.0,0.0,7.0,4.0,0.0,0.0,0.0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,4.0,3.0,3.3333333333333335,0,0,0,5.0
4587.0,0.667257688276832,64.0,2.0,11.0,1.0,10.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.3333333333333335,0,0,0,2.0
4588.0,0.5261074864168765,80.0,1.0,11.0,1.0,12.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.0,0,0,0,3.0
4589.0,0.5269096400350913,70.0,2.0,12.0,2.0,10.0,1.0,4.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2.0,3.0,3.3333333333333335,0,0,0,2.0
4590.0,0.6955802429313814,65.0,2.0,11.0,2.0,10.0,4.0,4.0,0.0,0.0,6.0,2.0,4.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,4.0,3.0,4.0,0,0,0,3.0
4591.0,1.592139262215558,50.0,2.0,9.0,2.0,3.0,6.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,2.6666666666666665,0,0,0,2.0
4592.0,0.9151818305148668,39.0,2.0,4.0,3.0,6.0,5.0,3.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.0,0,0,0,2.0
4594.0,1.25542852657018,33.0,2.0,1.0,2.0,10.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,2.6666666666666665,0,0,1,9998.0
4595.0,0.7685606684897568,44.0,1.0,12.0,3.0,8.0,6.0,3.0,4.0,0.0,7.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,2.0,0.0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,2,3.0,3.0,3.0,1,1,0,5.0
4596.0,0.4717700549245346,65.0,1.0,12.0,2.0,4.0,3.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,13.0
4598.0,0.3088529630099014,61.0,1.0,8.0,2.0,2.0,3.0,4.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,2.0,0,0,0,2.0
4599.0,1.592139262215558,58.0,2.0,9.0,2.0,10.0,4.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,2.6666666666666665,0,0,0,2.0
4600.0,1.19588616973808,37.0,1.0,1.0,3.0,6.0,4.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,5.0,7.0,0.0,7.0,0.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,2,3.0,4.0,3.6666666666666665,0,0,0,14.0
4601.0,0.4534956586458609,63.0,1.0,11.0,1.0,2.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.6666666666666665,0,0,0,2.0
4602.0,0.5889577847535225,28.0,1.0,12.0,3.0,8.0,3.0,3.0,0.0,0.0,7.0,0.0,3.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,2,3.0,4.0,3.3333333333333335,1,1,0,5.0
4603.0,0.8768335405447127,59.0,2.0,11.0,2.0,10.0,5.0,3.0,0.0,0.0,7.0,3.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,3.0
4606.0,0.4942679748972339,57.0,1.0,11.0,3.0,8.0,4.0,3.0,5.0,0.0,5.0,5.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,3.0,3.0,3.0,0,0,0,1.0
4607.0,0.7488496842540575,70.0,1.0,12.0,2.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,2.0
4608.0,2.388208893323336,58.0,2.0,9.0,2.0,10.0,7.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.0,0,0,0,2.0
4609.0,0.6167489462918522,67.0,1.0,11.0,1.0,1.0,3.0,4.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,2.6666666666666665,0,0,0,2.0
4610.0,0.4801488341048427,48.0,1.0,11.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,5.0,7.0,7.0,0.0,7.0,7.0,1.0,0.0,0.0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,4.0,3.0,3.0,0,0,0,5.0
4611.0,0.9251234194377784,68.0,1.0,11.0,1.0,1.0,3.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,1.6666666666666667,0,0,0,2.0
4613.0,0.961870737892655,48.0,2.0,1.0,3.0,2.0,4.0,3.0,0.0,0.0,7.0,0.0,6.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,2,3.0,4.0,4.0,0,0,0,5.0
4614.0,0.4999072902636575,25.0,1.0,11.0,2.0,3.0,4.0,3.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3.0,4.0,3.3333333333333335,0,0,0,2.0
4615.0,1.21891514130447,64.0,1.0,1.0,2.0,2.0,4.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,4.0,0,0,0,2.0
4616.0,0.4837913027749655,42.0,2.0,11.0,2.0,5.0,7.0,3.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.3333333333333335,0,0,0,5.0
4617.0,0.5269096400350913,71.0,2.0,12.0,2.0,4.0,3.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2.0,4.0,3.3333333333333335,0,0,0,2.0
4618.0,1.008442466403261,59.0,2.0,4.0,3.0,7.0,9.0,3.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.3333333333333335,0,0,0,10.0
4619.0,0.94182287464451,56.0,2.0,1.0,2.0,3.0,4.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,4.0,0,0,0,2.0
4620.0,0.5232496991688185,65.0,2.0,12.0,2.0,4.0,3.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.6666666666666665,0,0,0,2.0
4621.0,0.4801488341048427,45.0,1.0,11.0,2.0,5.0,3.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4.0,4.0,3.3333333333333335,0,0,0,2.0
4622.0,0.5232496991688185,68.0,2.0,12.0,2.0,4.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,2.6666666666666665,0,0,0,2.0
4624.0,0.3660805204333991,33.0,1.0,17.0,3.0,3.0,4.0,2.0,0.0,0.0,7.0,6.0,7.0,7.0,0.0,7.0,7.0,4.0,0.0,0.0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,2,3.0,3.0,3.0,1,1,0,2.0
4625.0,0.7773429789303672,31.0,1.0,12.0,3.0,6.0,6.0,3.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,2.0
4626.0,1.578867359972314,27.0,1.0,1.0,3.0,12.0,6.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,14.0
4627.0,0.4727448270005457,60.0,1.0,11.0,2.0,12.0,2.0,4.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4.0,4.0,3.0,0,0,0,2.0
4628.0,1.166014468395551,30.0,1.0,12.0,3.0,1.0,6.0,3.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2.0,3.0,2.3333333333333335,0,0,0,2.0
4629.0,0.9950176606977279,71.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,3.3333333333333335,0,0,0,2.0
4632.0,2.061865118507394,23.0,2.0,1.0,3.0,11.0,8.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2.0,3.0,3.3333333333333335,0,0,0,5.0
4633.0,0.6167489462918522,60.0,1.0,11.0,2.0,5.0,3.0,4.0,0.0,0.0,7.0,0.0,4.0,0.0,4.0,6.0,7.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,5.0,3.0,3.0,0,0,0,5.0
4634.0,1.238645569915906,36.0,1.0,1.0,3.0,6.0,4.0,2.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2.0,3.0,3.3333333333333335,0,0,0,2.0
4635.0,0.3101205094647093,64.0,1.0,17.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.0,3.0,3.0,0,0,0,14.0
4636.0,1.246340802591668,34.0,2.0,1.0,3.0,6.0,6.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,2.0
4639.0,1.275588812297732,48.0,1.0,1.0,3.0,3.0,5.0,4.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,2.0
4641.0,0.3708169301089895,59.0,2.0,8.0,3.0,10.0,7.0,2.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,4.0,4.0,3.3333333333333335,0,0,0,2.0
4643.0,1.299737214684294,45.0,2.0,1.0,3.0,6.0,6.0,4.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,2.0
4646.0,0.5269096400350913,78.0,2.0,12.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.3333333333333335,0,0,0,2.0
4647.0,1.551093900569728,51.0,1.0,1.0,3.0,2.0,6.0,4.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2.0,3.0,3.3333333333333335,0,0,0,2.0
4648.0,0.2377666449583985,69.0,2.0,8.0,2.0,10.0,3.0,5.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0,4.0,3.0,0,0,0,2.0
4649.0,1.463247206353329,58.0,2.0,1.0,2.0,10.0,4.0,4.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,2.0
4651.0,0.2436027545231314,56.0,1.0,8.0,3.0,2.0,6.0,2.0,0.0,0.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,4.0,4.0,3.0,0,0,0,5.0
4652.0,1.26249795179994,63.0,1.0,1.0,2.0,2.0,3.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,2.3333333333333335,0,0,0,2.0
4654.0,1.298112763434636,71.0,2.0,1.0,2.0,10.0,2.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,2.6666666666666665,0,0,0,2.0
4655.0,0.9074669961965025,68.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,2.6666666666666665,0,0,0,2.0
4657.0,1.192525431680971,60.0,2.0,1.0,2.0,10.0,3.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,2.3333333333333335,0,0,0,2.0
4658.0,0.3884526113318479,53.0,1.0,17.0,2.0,4.0,3.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,3.0,3.0,2.6666666666666665,1,1,0,2.0
4659.0,0.5740014904939522,77.0,1.0,12.0,1.0,1.0,2.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,3.6666666666666665,0,0,0,2.0
4660.0,0.2854031960283175,25.0,2.0,17.0,3.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,7.0,7.0,0.0,7.0,0.0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,2.0,3.0,3.0,0,0,0,13.0
4661.0,1.25542852657018,31.0,2.0,1.0,2.0,10.0,4.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2.0,3.0,3.0,0,0,0,2.0
4662.0,0.5027578400034638,30.0,2.0,17.0,3.0,6.0,3.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,3.0,3.0,2.3333333333333335,0,0,0,13.0
4663.0,0.3351718933356426,39.0,2.0,17.0,2.0,6.0,4.0,3.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,7.0,0.0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3.0,3.0,2.0,0,0,0,13.0
